"doi","publisher","container_1","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","url","contentUrl","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","container_issue"
"10.5281/zenodo.2563424","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset","2019-02-13","https://zenodo.org/record/2563424",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,1,0,1,0,1,"2019-02-13T05:22:16.000Z","2019-02-13T05:22:16.000Z","2019","2020-07-29T04:50:28.000Z","cern.zenodo","clients","DataRepository",NA,NA,NA,"https://zenodo.org/communities/bibliometrics","URL",NA,NA
"10.7910/dvn/gmzm4d","Harvard Dataverse",NA,2012,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/GMZM4D",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T08:22:12.000Z","2019-02-13T08:22:13.000Z","2012","2020-07-29T04:50:44.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/fsht5m","Harvard Dataverse",NA,2010,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/FSHT5M",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,1,0,0,0,"2019-02-13T08:27:42.000Z","2019-02-13T08:27:43.000Z","2010","2020-10-10T16:18:21.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/flrrcm","Harvard Dataverse",NA,2013,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/FLRRCM",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T12:14:40.000Z","2019-02-13T12:14:40.000Z","2013","2020-10-10T16:18:41.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/qjgwdy","Harvard Dataverse",NA,2007,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/QJGWDY",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T12:37:45.000Z","2019-02-13T12:37:45.000Z","2007","2020-07-29T04:51:28.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/iylrhr","Harvard Dataverse",NA,2011,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/IYLRHR",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T15:06:08.000Z","2019-02-13T15:06:09.000Z","2011","2020-10-10T16:17:38.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/ladlzb","Harvard Dataverse",NA,2011,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/LADLZB",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T16:07:36.000Z","2019-02-13T16:07:36.000Z","2011","2020-10-10T16:17:46.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/ew4sss","Harvard Dataverse",NA,2010,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/EW4SSS",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T16:23:56.000Z","2019-02-13T16:23:57.000Z","2010","2020-10-10T16:17:49.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/rr4ayc","Harvard Dataverse",NA,2012,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/RR4AYC",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T17:06:47.000Z","2019-02-13T17:06:47.000Z","2012","2020-10-10T16:17:59.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2563989","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset","2019-02-13.1","https://zenodo.org/record/2563989",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,1,0,1,0,1,"2019-02-13T17:29:06.000Z","2019-02-13T17:29:07.000Z","2019","2020-07-29T04:53:12.000Z","cern.zenodo","clients","DataRepository",NA,NA,NA,"https://zenodo.org/communities/bibliometrics","URL",NA,NA
"10.7910/dvn/yj3d8p","Harvard Dataverse",NA,2012,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/YJ3D8P",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T17:46:20.000Z","2019-02-13T17:46:21.000Z","2012","2020-07-29T04:53:27.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/rsgv4q","Harvard Dataverse",NA,2012,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/RSGV4Q",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,5,0,0,0,"2019-02-13T18:59:40.000Z","2019-02-13T18:59:40.000Z","2012","2020-10-10T16:18:19.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/cfvko3","Harvard Dataverse",NA,2010,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/CFVKO3",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T19:24:50.000Z","2019-02-13T19:24:50.000Z","2010","2020-10-10T16:18:25.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/japxjz","Harvard Dataverse",NA,2007,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/JAPXJZ",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T23:18:05.000Z","2019-02-13T23:18:06.000Z","2007","2020-10-10T16:19:09.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/t7mjhv","Harvard Dataverse",NA,2013,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/T7MJHV",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-02-13T23:42:37.000Z","2019-02-13T23:42:37.000Z","2013","2020-07-29T04:53:12.000Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.d7c40gn","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.d7c40gn",NA,7,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,42,2,1,1,6,0,0,0,"2019-02-14T15:07:04Z","2019-02-14T15:07:04Z",NA,"2021-11-06T15:12:44Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.dv44mg0","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.dv44mg0",NA,9,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,94,31,1,1,1,0,0,0,"2019-02-19T20:00:01Z","2019-02-19T20:00:02Z",NA,"2021-11-06T15:17:17Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2573973","Zenodo",NA,2019,NA,"JOUR","article","article-journal","ScholarlyArticle","Journal article","Text","v1","https://zenodo.org/record/2573973",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2019-02-20T17:30:54.000Z","2019-02-20T17:30:55.000Z","2019","2020-07-29T05:05:55.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2573972","Zenodo",NA,2019,NA,"JOUR","article","article-journal","ScholarlyArticle","Journal article","Text","v1","https://zenodo.org/record/2573972",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2019-02-20T17:30:55.000Z","2019-02-20T17:30:56.000Z","2019","2020-07-29T05:05:55.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2574138","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0","https://zenodo.org/record/2574138",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2019-02-20T21:07:31.000Z","2019-02-20T21:07:32.000Z","2019","2020-07-29T05:05:31.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2574137","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0","https://zenodo.org/record/2574137",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,1,0,"2019-02-20T21:07:32.000Z","2019-02-20T21:07:33.000Z","2019","2020-07-29T05:05:31.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.3tn78n2","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.3tn78n2",NA,6,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,53,6,1,1,2,0,0,0,"2019-02-22T18:06:56Z","2019-02-22T18:06:56Z",NA,"2021-11-06T15:19:46Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2575081","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset","1.0.0","https://zenodo.org/record/2575081",NA,1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2019-02-23T04:18:36.000Z","2019-02-23T04:18:37.000Z","2019","2020-07-29T05:11:11.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2575080","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset","1.0.0","https://zenodo.org/record/2575080",NA,1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2019-02-23T04:18:38.000Z","2019-02-23T04:18:38.000Z","2019","2020-07-29T05:11:11.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.0dt27vb","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.0dt27vb",NA,8,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,117,44,1,1,1,0,0,0,"2019-02-27T14:24:46Z","2019-02-27T14:24:47Z",NA,"2021-11-06T15:23:14Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.mq62g78","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.mq62g78",NA,8,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,108,32,1,1,1,0,0,0,"2019-03-06T20:03:59Z","2019-03-06T20:04:00Z",NA,"2021-11-06T15:29:06Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.308hs50","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.308hs50",NA,18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,26,3,1,1,1,0,0,0,"2019-03-11T12:46:08Z","2019-03-11T12:46:09Z",NA,"2021-11-06T14:27:46Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2589760","Zenodo",NA,2019,"en","DATA","misc","dataset","Dataset",NA,"Dataset","1.2.1","https://zenodo.org/record/2589760",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2019-03-11T15:33:04.000Z","2019-03-11T15:33:05.000Z","2019","2020-07-29T06:22:22.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2589759","Zenodo",NA,2019,"en","DATA","misc","dataset","Dataset",NA,"Dataset","1.2.1","https://zenodo.org/record/2589759",NA,1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2019-03-11T15:33:06.000Z","2019-03-11T15:33:06.000Z","2019","2020-07-29T06:22:22.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2592134","Zenodo",NA,2019,NA,"MPCT","misc","article","MediaObject",NA,"Audiovisual",NA,"https://zenodo.org/record/2592134",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,1,"2019-03-13T12:17:56.000Z","2019-03-13T12:17:56.000Z","2019","2020-07-29T06:32:40.000Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/uvic-csa","URL",NA,NA
"10.5281/zenodo.2592133","Zenodo",NA,2019,NA,"MPCT","misc","article","MediaObject",NA,"Audiovisual",NA,"https://zenodo.org/record/2592133",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,1,0,"2019-03-13T12:17:57.000Z","2019-03-13T12:17:58.000Z","2019","2020-07-29T06:32:40.000Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/uvic-csa","URL",NA,NA
"10.5281/zenodo.2595881","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.6.1","https://zenodo.org/record/2595881",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,1,0,1,0,0,0,0,1,"2019-03-16T09:56:26.000Z","2019-03-16T09:56:26.000Z","2019","2020-07-29T06:42:24.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.17613/f53p-y412","Humanities Commons",NA,2010,"en","CHAP","inbook","chapter","Chapter","Book chapter","Text",NA,"https://hcommons.org/deposits/item/hc:23599/",NA,0,"http://datacite.org/schema/kernel-4","ez",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-03-18T18:23:02Z","2019-03-18T18:23:04Z",NA,"2021-01-13T15:05:35Z","msu.core","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2598282","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/2598282",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2019-03-19T12:29:53.000Z","2019-03-19T12:29:54.000Z","2019","2020-07-29T06:45:06.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2598281","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/2598281",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2019-03-19T12:29:55.000Z","2019-03-19T12:29:55.000Z","2019","2020-07-29T06:45:06.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.2vd01gr","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.2vd01gr",NA,18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,475,144,1,1,14,0,0,0,"2019-03-20T15:48:57Z","2019-03-20T15:48:57Z",NA,"2021-11-06T15:25:06Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2600306","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/2600306",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2019-03-20T18:31:09.000Z","2019-03-20T18:31:09.000Z","2019","2020-07-29T06:47:53.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2600305","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/2600305",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2019-03-20T18:31:10.000Z","2019-03-20T18:31:11.000Z","2019","2020-07-29T06:47:53.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2566421","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset","2019-03-21","https://zenodo.org/record/2566421",NA,0,NA,"mds",TRUE,"findable",NA,0,0,1,1,0,1,0,1,"2019-03-22T00:42:41.000Z","2019-03-22T00:42:41.000Z","2019","2020-07-29T06:51:13.000Z","cern.zenodo","clients","DataRepository",NA,NA,NA,"https://zenodo.org/communities/bibliometrics","URL",NA,NA
"10.5281/zenodo.2603083","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset","1.1.0","https://zenodo.org/record/2603083",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,1,"2019-03-22T16:47:46.000Z","2019-03-22T16:47:46.000Z","2019","2020-07-29T06:52:00.000Z","cern.zenodo","clients","DataRepository",NA,NA,NA,"https://zenodo.org/communities/bibliometrics","URL",NA,NA
"10.5281/zenodo.2605142","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","1.0","https://zenodo.org/record/2605142",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2019-03-25T10:21:56.000Z","2019-03-25T10:21:56.000Z","2019","2020-07-29T06:53:37.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2605141","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","1.0","https://zenodo.org/record/2605141",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2019-03-25T10:21:57.000Z","2019-03-25T10:21:58.000Z","2019","2020-07-29T06:53:37.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2605613","Zenodo",NA,2019,NA,"RPRT","article","article-journal","ScholarlyArticle","Conference paper","Text",NA,"https://zenodo.org/record/2605613",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,1,"2019-03-25T20:19:03.000Z","2019-03-25T20:19:04.000Z","2019","2020-07-29T06:54:34.000Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/de09_2014","URL",NA,NA
"10.5281/zenodo.2605612","Zenodo",NA,2019,NA,"RPRT","article","article-journal","ScholarlyArticle","Conference paper","Text",NA,"https://zenodo.org/record/2605612",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,1,0,"2019-03-25T20:19:05.000Z","2019-03-25T20:19:05.000Z","2019","2020-07-29T06:54:35.000Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/de09_2014","URL",NA,NA
"10.5281/zenodo.2609022","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.2.3","https://zenodo.org/record/2609022",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2019-03-26T14:54:01.000Z","2019-03-26T14:54:02.000Z","2019","2020-07-29T06:56:32.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.1nv0351","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.1nv0351",NA,8,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,75,11,1,1,2,0,0,0,"2019-03-27T17:36:39Z","2019-03-27T17:36:39Z",NA,"2021-11-06T17:27:14Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.c742372","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.c742372",NA,8,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,111,27,1,1,2,0,0,0,"2019-03-29T15:29:45Z","2019-03-29T15:29:45Z",NA,"2021-11-06T17:29:08Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.12751/g-node.3730d0","G-Node",NA,2019,"en","DATA","misc","dataset","Dataset","Dataset","Dataset","1","https://doid.gin.g-node.org/3730d0c4d63bcb133623ce038568c7c0",NA,0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-03-30T16:47:47.000Z","2019-03-30T16:47:51.000Z","2019","2020-09-20T20:56:27.000Z","tib.g-node","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2621373","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.2.0-beta","https://zenodo.org/record/2621373",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2019-04-02T15:36:57.000Z","2019-04-02T15:36:58.000Z","2019","2020-07-29T07:12:34.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2621372","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.2.0-beta","https://zenodo.org/record/2621372",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,1,0,"2019-04-02T15:36:58.000Z","2019-04-02T15:36:59.000Z","2019","2020-07-29T07:12:34.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2626738","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.6.0","https://zenodo.org/record/2626738",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,2,0,1,0,0,0,0,1,"2019-04-03T19:54:58.000Z","2019-04-03T19:54:59.000Z","2019","2020-07-29T07:17:02.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.32h05c2","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.32h05c2",NA,6,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,105,18,1,1,1,0,0,0,"2019-04-04T19:07:15Z","2019-04-04T19:07:16Z",NA,"2021-11-06T17:32:55Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.8735575","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.8735575",NA,6,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,80,22,1,1,1,0,0,0,"2019-04-05T20:22:24Z","2019-04-05T20:22:25Z",NA,"2021-11-06T17:34:07Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.2ts8094","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.2ts8094",NA,8,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,204,28,1,1,9,0,0,0,"2019-04-08T13:51:37Z","2019-04-08T13:51:38Z",NA,"2021-11-06T14:35:28Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21430/m34ppebza7","ImmPort",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://www.immport.org/shared/study/SDY1432",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-04-08T14:53:43.000Z","2019-04-08T14:53:44.000Z","2019","2020-10-10T16:21:54.000Z","niaid.dois","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.r2j05j8","Dryad",NA,2019,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.r2j05j8",NA,8,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,75,4,1,1,3,0,0,0,"2019-04-15T14:40:37Z","2019-04-15T14:40:38Z",NA,"2021-11-05T23:50:56Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2647635","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","1.0","https://zenodo.org/record/2647635",NA,0,NA,"mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2019-04-20T04:05:13.000Z","2019-04-20T04:05:13.000Z","2019","2020-07-29T08:13:18.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2647634","Zenodo",NA,2019,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","1.0","https://zenodo.org/record/2647634",NA,0,NA,"mds",TRUE,"findable",NA,0,0,1,0,0,0,1,0,"2019-04-20T04:05:15.000Z","2019-04-20T04:05:15.000Z","2019","2020-07-29T08:13:18.000Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.2650252","Zenodo",NA,2019,NA,"DATA","misc","dataset","Dataset",NA,"Dataset","2019-04-24","https://zenodo.org/record/2650252",NA,0,NA,"mds",TRUE,"findable",NA,0,0,1,1,0,1,0,1,"2019-04-24T16:00:01.000Z","2019-04-24T16:00:02.000Z","2019","2020-07-29T08:17:46.000Z","cern.zenodo","clients","DataRepository",NA,NA,NA,"https://zenodo.org/communities/bibliometrics","URL",NA,NA
