"institution","id","type","DOI","identifiers","creators","titles","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","subjects","contributors","dates","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","relatedIdentifiers","sizes","formats","version","rightsList","descriptions","geoLocations","fundingReferences","URL","contentUrl","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Virginia Tech","10.6084/m9.figshare.20263764.v1","dois","10.6084/m9.figshare.20263764.v1",<list>,<list>,<list>,"Taylor & Francis",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://tandf.figshare.com/articles/dataset/Repair_mechanism_of_Wuwei_Fuzheng_Yijing_formula_in_di-2-ethylhexyl_phthalate-induced_sperm_DNA_fragmentation_in_mice/20263764/1",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-07T19:20:04Z","2022-07-07T19:20:05Z",NA,"2022-07-07T19:20:06Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.c.6085980","dois","10.6084/m9.figshare.c.6085980",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"GEN","misc","article","Collection","Collection","Collection",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/collections/Chidamide_and_venetoclax_synergistically_exert_cytotoxicity_on_multiple_myeloma_by_upregulating_BIM_expression/6085980",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-08T08:00:56Z","2022-07-08T08:00:57Z",NA,"2022-07-08T08:00:59Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20267703","dois","10.6084/m9.figshare.20267703",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"FIGURE","misc","graphic","ImageObject","Figure","Image",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/figure/Additional_file_1_of_Chidamide_and_venetoclax_synergistically_exert_cytotoxicity_on_multiple_myeloma_by_upregulating_BIM_expression/20267703",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-08T08:00:57Z","2022-07-08T08:00:58Z",NA,"2022-07-08T08:01:00Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20267706","dois","10.6084/m9.figshare.20267706",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"FIGURE","misc","graphic","ImageObject","Figure","Image",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/figure/Additional_file_2_of_Chidamide_and_venetoclax_synergistically_exert_cytotoxicity_on_multiple_myeloma_by_upregulating_BIM_expression/20267706",<list>,2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-08T08:00:57Z","2022-07-08T08:00:59Z",NA,"2022-07-08T08:01:03Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.c.6085980.v1","dois","10.6084/m9.figshare.c.6085980.v1",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"GEN","misc","article","Collection","Collection","Collection",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/collections/Chidamide_and_venetoclax_synergistically_exert_cytotoxicity_on_multiple_myeloma_by_upregulating_BIM_expression/6085980/1",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-08T08:00:57Z","2022-07-08T08:00:58Z",NA,"2022-07-08T08:01:00Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20267703.v1","dois","10.6084/m9.figshare.20267703.v1",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"FIGURE","misc","graphic","ImageObject","Figure","Image",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/figure/Additional_file_1_of_Chidamide_and_venetoclax_synergistically_exert_cytotoxicity_on_multiple_myeloma_by_upregulating_BIM_expression/20267703/1",<list>,2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-08T08:00:58Z","2022-07-08T08:00:59Z",NA,"2022-07-08T08:01:01Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20267706.v1","dois","10.6084/m9.figshare.20267706.v1",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"FIGURE","misc","graphic","ImageObject","Figure","Image",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/figure/Additional_file_2_of_Chidamide_and_venetoclax_synergistically_exert_cytotoxicity_on_multiple_myeloma_by_upregulating_BIM_expression/20267706/1",<list>,2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-08T08:00:58Z","2022-07-08T08:00:59Z",NA,"2022-07-08T08:01:03Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.c.6087853","dois","10.6084/m9.figshare.c.6087853",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"GEN","misc","article","Collection","Collection","Collection",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/collections/Carrying_both_COL1A2_and_FBN2_gene_heterozygous_mutations_results_in_a_severe_skeletal_clinical_phenotype_an_affected_family/6087853",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:49:33Z","2022-07-10T06:49:34Z",NA,"2022-07-10T06:49:37Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.c.6087853.v1","dois","10.6084/m9.figshare.c.6087853.v1",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"GEN","misc","article","Collection","Collection","Collection",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/collections/Carrying_both_COL1A2_and_FBN2_gene_heterozygous_mutations_results_in_a_severe_skeletal_clinical_phenotype_an_affected_family/6087853/1",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:49:33Z","2022-07-10T06:49:36Z",NA,"2022-07-10T06:49:40Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20279119","dois","10.6084/m9.figshare.20279119",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"FIGURE","misc","graphic","ImageObject","Figure","Image",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/figure/Additional_file_1_of_Carrying_both_COL1A2_and_FBN2_gene_heterozygous_mutations_results_in_a_severe_skeletal_clinical_phenotype_an_affected_family/20279119",<list>,2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:49:37Z","2022-07-10T06:49:38Z",NA,"2022-07-10T06:49:42Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20279119.v1","dois","10.6084/m9.figshare.20279119.v1",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"FIGURE","misc","graphic","ImageObject","Figure","Image",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/figure/Additional_file_1_of_Carrying_both_COL1A2_and_FBN2_gene_heterozygous_mutations_results_in_a_severe_skeletal_clinical_phenotype_an_affected_family/20279119/1",<list>,2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:49:37Z","2022-07-10T06:49:38Z",NA,"2022-07-10T06:49:43Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.c.6087889","dois","10.6084/m9.figshare.c.6087889",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"GEN","misc","article","Collection","Collection","Collection",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/collections/Mobile_rehabilitation_support_versus_usual_care_in_patients_after_total_hip_or_knee_arthroplasty_study_protocol_for_a_randomised_controlled_trial/6087889",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:50:40Z","2022-07-10T06:50:41Z",NA,"2022-07-10T06:50:44Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.c.6087889.v1","dois","10.6084/m9.figshare.c.6087889.v1",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"GEN","misc","article","Collection","Collection","Collection",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/collections/Mobile_rehabilitation_support_versus_usual_care_in_patients_after_total_hip_or_knee_arthroplasty_study_protocol_for_a_randomised_controlled_trial/6087889/1",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:50:40Z","2022-07-10T06:50:41Z",NA,"2022-07-10T06:50:43Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20279182","dois","10.6084/m9.figshare.20279182",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Mobile_rehabilitation_support_versus_usual_care_in_patients_after_total_hip_or_knee_arthroplasty_study_protocol_for_a_randomised_controlled_trial/20279182",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:50:57Z","2022-07-10T06:50:58Z",NA,"2022-07-10T06:51:02Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20279182.v1","dois","10.6084/m9.figshare.20279182.v1",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Mobile_rehabilitation_support_versus_usual_care_in_patients_after_total_hip_or_knee_arthroplasty_study_protocol_for_a_randomised_controlled_trial/20279182/1",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:50:58Z","2022-07-10T06:50:59Z",NA,"2022-07-10T06:51:02Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20279185","dois","10.6084/m9.figshare.20279185",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_2_of_Mobile_rehabilitation_support_versus_usual_care_in_patients_after_total_hip_or_knee_arthroplasty_study_protocol_for_a_randomised_controlled_trial/20279185",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:50:58Z","2022-07-10T06:50:59Z",NA,"2022-07-10T06:51:02Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20279185.v1","dois","10.6084/m9.figshare.20279185.v1",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_2_of_Mobile_rehabilitation_support_versus_usual_care_in_patients_after_total_hip_or_knee_arthroplasty_study_protocol_for_a_randomised_controlled_trial/20279185/1",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:50:58Z","2022-07-10T06:51:00Z",NA,"2022-07-10T06:51:03Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20279188","dois","10.6084/m9.figshare.20279188",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_3_of_Mobile_rehabilitation_support_versus_usual_care_in_patients_after_total_hip_or_knee_arthroplasty_study_protocol_for_a_randomised_controlled_trial/20279188",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:50:59Z","2022-07-10T06:51:00Z",NA,"2022-07-10T06:51:03Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20279188.v1","dois","10.6084/m9.figshare.20279188.v1",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_3_of_Mobile_rehabilitation_support_versus_usual_care_in_patients_after_total_hip_or_knee_arthroplasty_study_protocol_for_a_randomised_controlled_trial/20279188/1",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T06:51:00Z","2022-07-10T06:51:01Z",NA,"2022-07-10T06:51:03Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.25384/sage.20279611","dois","10.25384/sage.20279611",<list>,<list>,<list>,"SAGE Journals",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://sage.figshare.com/articles/journal_contribution/sj-pdf-1-jhs-10_1177_17531934221109709_-_Supplemental_material_for_The_influence_of_a_nanoparticle_gel_loaded_with_siRNA-cyclooxygenase_on_flexor_tendon_healing_an_in_vivo_animal_study/20279611",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T12:07:39Z","2022-07-10T12:07:40Z",NA,"2022-07-10T12:07:41Z","figshare.sage","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.25384/sage.20279611.v1","dois","10.25384/sage.20279611.v1",<list>,<list>,<list>,"SAGE Journals",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://sage.figshare.com/articles/journal_contribution/sj-pdf-1-jhs-10_1177_17531934221109709_-_Supplemental_material_for_The_influence_of_a_nanoparticle_gel_loaded_with_siRNA-cyclooxygenase_on_flexor_tendon_healing_an_in_vivo_animal_study/20279611/1",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T12:07:39Z","2022-07-10T12:07:40Z",NA,"2022-07-10T12:07:41Z","figshare.sage","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.25384/sage.c.6088078","dois","10.25384/sage.c.6088078",<list>,<list>,<list>,"SAGE Journals",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"GEN","misc","article","Collection","Collection","Collection",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://sage.figshare.com/collections/The_influence_of_a_nanoparticle_gel_loaded_with_siRNA-cyclooxygenase_on_flexor_tendon_healing_an_in_vivo_animal_study/6088078",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T12:07:40Z","2022-07-10T12:07:40Z",NA,"2022-07-10T12:07:42Z","figshare.sage","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.25384/sage.c.6088078.v1","dois","10.25384/sage.c.6088078.v1",<list>,<list>,<list>,"SAGE Journals",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"GEN","misc","article","Collection","Collection","Collection",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://sage.figshare.com/collections/The_influence_of_a_nanoparticle_gel_loaded_with_siRNA-cyclooxygenase_on_flexor_tendon_healing_an_in_vivo_animal_study/6088078/1",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-10T12:07:40Z","2022-07-10T12:07:40Z",NA,"2022-07-10T12:07:41Z","figshare.sage","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.6818141","dois","10.5281/zenodo.6818141",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,"v2.0.0",<list>,<list>,<list>,<list>,"https://zenodo.org/record/6818141",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2022-07-11T13:50:54Z","2022-07-11T13:50:55Z",NA,"2022-07-11T13:50:55Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.hqbzkh1hq","dois","10.5061/dryad.hqbzkh1hq",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"2",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.hqbzkh1hq",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,1,0,0,0,0,"2022-07-11T17:42:07Z","2022-07-11T17:42:08Z",NA,"2022-07-11T17:49:07Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20290671.v1","dois","10.6084/m9.figshare.20290671.v1",<list>,<list>,<list>,"Taylor & Francis",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://tandf.figshare.com/articles/journal_contribution/Exploitation_of_the_antifungal_and_antibiofilm_activities_of_plumbagin_against_i_Cryptococcus_neoformans_i_/20290671/1",<list>,2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,1,0,0,0,0,"2022-07-12T07:00:07Z","2022-07-12T07:00:08Z",NA,"2022-08-18T08:00:11Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20290671","dois","10.6084/m9.figshare.20290671",<list>,<list>,<list>,"Taylor & Francis",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://tandf.figshare.com/articles/journal_contribution/Exploitation_of_the_antifungal_and_antibiofilm_activities_of_plumbagin_against_i_Cryptococcus_neoformans_i_/20290671",<list>,2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,1,0,0,0,0,"2022-07-12T07:00:08Z","2022-07-12T07:00:13Z",NA,"2022-08-18T08:00:11Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.c.6092074","dois","10.6084/m9.figshare.c.6092074",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"GEN","misc","article","Collection","Collection","Collection",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/collections/MicroRNA-22-3p_ameliorates_Alzheimer_s_disease_by_targeting_SOX9_through_the_NF-_B_signaling_pathway_in_the_hippocampus/6092074",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-13T05:37:41Z","2022-07-13T05:37:42Z",NA,"2022-07-13T05:37:44Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.c.6092074.v1","dois","10.6084/m9.figshare.c.6092074.v1",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"GEN","misc","article","Collection","Collection","Collection",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/collections/MicroRNA-22-3p_ameliorates_Alzheimer_s_disease_by_targeting_SOX9_through_the_NF-_B_signaling_pathway_in_the_hippocampus/6092074/1",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-13T05:37:42Z","2022-07-13T05:37:43Z",NA,"2022-07-13T05:37:44Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.6084/m9.figshare.20296348","dois","10.6084/m9.figshare.20296348",<list>,<list>,<list>,"figshare",NA,NA,NA,NA,NA,NA,NA,"2022",<list>,<list>,<list>,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://springernature.figshare.com/articles/dataset/Additional_file_10_of_MicroRNA-22-3p_ameliorates_Alzheimer_s_disease_by_targeting_SOX9_through_the_NF-_B_signaling_pathway_in_the_hippocampus/20296348",<list>,2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-07-13T05:39:05Z","2022-07-13T05:39:07Z",NA,"2022-07-13T05:39:36Z","figshare.ars","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
